source_vocabulary_id,source_code_description,relationship_id,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,valid_start_date,valid_end_date,invalid_reason
MIMIC4,Pressure Ulcer #9- Date Indentified,Has associated finding,37159532,Pressure injury,SNOMED,Condition,04-24-2024,12-31-2099,
MIMIC4,Pressure ulcer #9- Dressing change,Has associated finding,37159532,Pressure injury,SNOMED,Condition,04-24-2024,12-31-2099,
MIMIC4,Pressure ulcer #9- Dressing change,Is a,4078224,Change of dressing,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Pressure Ulcer Present,Maps to,37151944,Pressure injury,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,PRESUMPTIVE CLOSTRIDIUM PERFRINGENS,Is a,4307974,Clostridium perfringens,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PRESUMPTIVE CLOSTRIDIUM SEPTICUM,Is a,4141421,Clostridium septicum,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PRESUMPTIVE FUSOBACTERIUM MORTIFERUM/VARIUM GROUP,Is a,4010597,Fusobacterium mortiferum,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PRESUMPTIVE GARDNERELLA VAGINALIS,Is a,4274639,Gardnerella vaginalis,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PRESUMPTIVE PEPTOSTREPTOCOCCUS SPECIES,Is a,4348178,Peptostreptococcus,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PRESUMPTIVE PROPIONIBACTERIUM ACNES,Is a,4214681,Cutibacterium acnes,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PRESUMPTIVE STREPTOCOCCUS BOVIS,Is a,4217676,Streptococcus equinus,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PRESUMPTIVE VEILLONELLA SPECIES,Is a,4107221,Veillonella,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PREVOTELLA (BACTEROIDES) SPECIES,Is a,4015682,Prevotella,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PREVOTELLA MELANINOGENICA,Maps to,4015686,Prevotella melaninogenica,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PREVOTELLA ORALIS,Maps to,4015530,Prevotella oralis,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PREVOTELLA SPECIES,Maps to,4015682,Prevotella,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,Primaquine Phosphate,Maps to,1751310,primaquine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,"Primary percutaneous transluminal mechanical thrombectomy, noncoronary, non-intracranial, arterial or arterial bypass graft, including fluoroscopic guidance and intraprocedural pharmacological thrombolytic injection(s); initial vessel",Maps to,2108323,"Primary percutaneous transluminal mechanical thrombectomy, noncoronary, non-intracranial, arterial or arterial bypass graft, including fluoroscopic guidance and intraprocedural pharmacological thrombolytic injection(s); initial vessel",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Primidone,Maps to,751347,primidone,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Primidone,Maps to,2109733,Change of cystostomy tube; simple,CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,PrimiDONE,Maps to,751347,primidone,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,PRN,Maps to,4021818,As required,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,PRN PAIN Q5MIN,Maps to,4021818,As required,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,PROBABLE ENTEROCOCCUS,Is a,4101235,Enterococcus,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PROBABLE GARDNERELLA VAGINALIS,Is a,4274639,Gardnerella vaginalis,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PROBABLE LACTOBACILLUS SPECIES,Is a,4185121,Lactobacillus,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PROBABLE MICROCOCCUS SPECIES,Is a,4199767,Micrococcus,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,Probenecid,Maps to,1151422,probenecid,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Problem,Maps to,46234711,Problem,LOINC,Observation,02-06-2024,12-31-2099,
MIMIC4,Problem List,Maps to,3035885,Problem list - Reported,LOINC,Observation,02-06-2024,12-31-2099,
MIMIC4,Problem Specimen,Is a,36660059,History of Specimen collection problem,LOINC,Observation,02-06-2024,12-31-2099,
MIMIC4,"proBNP, Pleural",Maps to,46236287,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Pleural fluid by Immunoassay,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Procainamide,Maps to,1351461,procainamide,RxNorm,Drug,02-06-2024,12-31-2099,
MIMIC4,Procainamide,Maps to,3004653,Procainamide [Mass/volume] in Serum or Plasma,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Procainamide HCl,Maps to,1351461,procainamide,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Procainamide SR,Maps to,1351461,procainamide,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Procan Napa,Maps to,4020409,Procainamide and N-acetylprocainamide measurement,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,Procarbazine HCl,Maps to,1351779,procarbazine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Prochlorperazine,Maps to,752061,prochlorperazine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Prochlorperazine 10 mg Tab,Maps to,752095,prochlorperazine 10 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Prochlorperazine 10MG TAB,Maps to,752095,prochlorperazine 10 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Prochlorperazine 10mg/2mL Vial,Maps to,752209,2 ML prochlorperazine 5 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Prochlorperazine 5 mg Tab,Maps to,752205,prochlorperazine 5 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,"Proctectomy, partial, without anastomosis, perineal approach",Maps to,2109160,"Proctectomy, partial, without anastomosis, perineal approach",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Proctosigmoidoscopy, rigid; diagnostic, with or without collection of specimen(s) by brushing or washing (separate procedure)",Maps to,2109169,"Proctosigmoidoscopy, rigid; diagnostic, with or without collection of specimen(s) by brushing or washing (separate procedure)",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Proctosigmoidoscopy, rigid; with biopsy, single or multiple",Maps to,2109171,"Proctosigmoidoscopy, rigid; with biopsy, single or multiple",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Proctosigmoidoscopy, rigid; with dilation (eg, balloon, guide wire, bougie)",Maps to,2109170,"Proctosigmoidoscopy, rigid; with dilation (eg, balloon, guide wire, bougie)",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Proctosigmoidoscopy, rigid; with removal of foreign body",Maps to,2109172,"Proctosigmoidoscopy, rigid; with removal of foreign body",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Proctosigmoidoscopy, rigid; with removal of single tumor, polyp, or other lesion by hot biopsy forceps or bipolar cautery",Maps to,2109173,"Proctosigmoidoscopy, rigid; with removal of single tumor, polyp, or other lesion by hot biopsy forceps or bipolar cautery",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Profilnine,Subsumes,35602788,factor IX complex 1 UNT [Profilnine],RxNorm,Drug,02-06-2024,12-31-2099,
MIMIC4,Profilnine,Subsumes,35602789,factor IX complex Injection [Profilnine],RxNorm,Drug,02-06-2024,12-31-2099,
MIMIC4,Profilnine,Subsumes,35602790,factor IX complex 1 UNT Injection [Profilnine],RxNorm,Drug,02-06-2024,12-31-2099,
MIMIC4,Progesterone,Maps to,1552310,progesterone,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Progesterone,Maps to,4263754,Progesterone measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,Prolactin,Maps to,3004722,Prolactin [Mass/volume] in Serum or Plasma,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Promethazine,Maps to,1153013,promethazine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Promethazine 25mg/mL Amp,Maps to,40180076,1 ML promethazine hydrochloride 25 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Promethazine HCl,Maps to,1153013,promethazine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Promethazine HCl 25mg/mL Amp,Maps to,40180076,1 ML promethazine hydrochloride 25 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Promyelo#,Maps to,2109792,"Cystourethroscopy, with removal of foreign body, calculus, or ureteral stent from urethra or bladder (separate procedure); simple",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Promyelo#,Maps to,4306234,Promyelocyte count procedure,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,Promyelocyte#,Maps to,37393860,Promyelocyte count,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,Promyelocytes,Maps to,3011587,Promyelocytes/100 leukocytes in Blood by Manual count,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,Promyelocytes,Maps to,3023316,Promyelocytes/100 leukocytes in Body fluid,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Promyelocytes,Maps to,3023316,Promyelocytes/100 leukocytes in Body fluid,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,Promyelocytes,Maps to,3036234,Promyelocytes/100 leukocytes in Cerebral spinal fluid,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Promyelocytes#,Maps to,37393860,Promyelocyte count,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,Pronator Drift,Has associated finding,4323046,Pronator drift,SNOMED,Condition,02-06-2024,12-31-2099,
MIMIC4,Pronator drift present,Has associated finding,4323046,Pronator drift,SNOMED,Condition,02-06-2024,12-31-2099,
MIMIC4,Propafenone HCl,Maps to,1353256,propafenone,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Propantheline Bromide,Maps to,953391,propantheline,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Proparacaine HCl 0.5% Opth.,Maps to,929504,proparacaine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,"Prophylactic treatment (nailing, pinning, plating or wiring) with or without methylmethacrylate; radius",Maps to,2104252,"Prophylactic treatment (nailing, pinning, plating or wiring) with or without methylmethacrylate; radius",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,PROPIONIBACTERIUM ACNES,Maps to,4214681,Cutibacterium acnes,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PROPIONIBACTERIUM SPECIES,Maps to,4144074,Propionibacterium,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,Propofol,Maps to,753626,propofol,RxNorm,Drug,02-06-2024,12-31-2099,
MIMIC4,Propofol (Generic) 1000mg/100ml Vial,Maps to,753629,propofol 10 MG/ML Injectable Suspension,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Propofol 1000mg/100mL Vial,Maps to,40220386,100 ML propofol 10 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Propofol 200mg/20mL Vial,Maps to,40220389,propofol 10 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Propofol 200mg/20mL Vial,Maps to,40220393,20 ML propofol 10 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Propofol 500mg/50mL Vial,Maps to,40220391,50 ML propofol 10 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Propoxyphene HCl,Maps to,1153664,propoxyphene,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Propoxyphene Nap.-Apap (N-100) U/D TAB,Maps to,1129105,acetaminophen 650 MG / propoxyphene napsylate 100 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,"Propoxyphene, Urine",Maps to,4020264,Dextropropoxyphene measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,Propra 80 mg LA Capsule,Maps to,40162438,24 HR propranolol hydrochloride 80 MG Extended Release Oral Capsule,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Propranolol,Maps to,1353766,propranolol,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Propranolol 10 mg Tab,Maps to,40163312,propranolol hydrochloride 10 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Propranolol 40 mg Tab,Maps to,40163342,propranolol hydrochloride 40 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Propranolol HCl,Maps to,1353766,propranolol,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Propranolol LA,Maps to,1353766,propranolol,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Propylthiouracil,Maps to,1554072,propylthiouracil,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Prostate Specific Antigen,Maps to,3013603,Prostate specific Ag [Mass/volume] in Serum or Plasma,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,PROSTHETIC JOINT FLUID,Maps to,604816,Specimen from prosthetic joint,SNOMED,Specimen,02-06-2024,12-31-2099,
MIMIC4,"Prot. Electrophoresis, Urine",Maps to,3007822,Protein Fractions [Interpretation] in Urine by Electrophoresis,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,Protamine sulfate,Maps to,19054242,protamine sulfate (USP),RxNorm,Drug,02-06-2024,12-31-2099,
MIMIC4,Protamine Sulfate,Maps to,19054245,protamines,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Protein,Subsumes,2109763,"Laparoscopy, surgical; sling operation for stress incontinence (eg, fascia or synthetic)",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Protein,Subsumes,3005897,Protein [Mass/volume] in Urine by Test strip,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Protein,Subsumes,3014051,Protein [Presence] in Urine by Test strip,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Protein,Subsumes,3014051,Protein [Presence] in Urine by Test strip,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,"Protein C, Antigen",Maps to,3002022,Protein C Ag actual/normal in Platelet poor plasma by Immunoassay,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,"Protein C, Functional",Maps to,3020287,Protein C actual/normal in Platelet poor plasma by Coagulation assay,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Protein Electrophoresis,Maps to,3035956,Protein Fractions [Interpretation] in Serum or Plasma by Electrophoresis,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,Protein S,Subsumes,44789307,Total protein S measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,"Protein S, Antigen",Maps to,3037201,Protein S Ag actual/normal in Platelet poor plasma by Immunoassay,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,"Protein S, Functional",Maps to,3036669,Protein S actual/normal in Platelet poor plasma by Coagulation assay,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,"Protein, Total",Maps to,3020630,Protein [Mass/volume] in Serum or Plasma,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,"Protein, Total",Maps to,4119650,Total protein measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,Protein/Creatinine Ratio,Maps to,3001582,Protein/Creatinine [Mass Ratio] in Urine,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,Protein|Urine|,Subsumes,3014051,Protein [Presence] in Urine by Test strip,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Protein|Urine|mg/dL,Subsumes,3005897,Protein [Mass/volume] in Urine by Test strip,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,PROTEUS HAUSERI,Maps to,4221197,Proteus hauseri,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PROTEUS MIRABILIS,Maps to,4248426,Proteus mirabilis,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PROTEUS PENNERI,Maps to,4163698,Proteus penneri,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PROTEUS SPECIES,Maps to,4196666,Proteus,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PROTEUS VULGARIS,Maps to,4164566,Proteus vulgaris,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PROTEUS VULGARIS GROUP,Is a,4164566,Proteus vulgaris,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,Prothrombin time,Maps to,3034426,Prothrombin time (PT),LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Prothrombin time,Maps to,4245261,Prothrombin time,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,PROVIDENCIA RETTGERI,Maps to,4030558,Providencia rettgeri,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PROVIDENCIA SPECIES,Maps to,4011684,Providencia,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PROVIDENCIA STUARTII,Maps to,4031192,Providencia stuartii,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PSEUDALLESCHERIA BOYDII,Maps to,4236500,Pseudallescheria boydii,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,Pseudoephedrine HCl,Maps to,1154332,pseudoephedrine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Pseudoephedrine HCl 30mg Tablet,Maps to,40232217,pseudoephedrine hydrochloride 30 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,PSEUDOMONAS AERUGINOSA,Maps to,4198675,Pseudomonas aeruginosa,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PSEUDOMONAS FLUORESCENS,Maps to,4191249,Pseudomonas fluorescens,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PSEUDOMONAS LUTEOLA,Maps to,4144384,Pseudomonas luteola,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PSEUDOMONAS MENDOCINA,Maps to,4241850,Pseudomonas mendocina,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PSEUDOMONAS ORYZIHABITANS,Maps to,4034617,Pseudomonas oryzihabitans,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PSEUDOMONAS PUTIDA,Maps to,4285455,Pseudomonas putida,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PSEUDOMONAS PUTIDA/FLUORESCENS,Is a,4191249,Pseudomonas fluorescens,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PSEUDOMONAS SPECIES,Maps to,4211547,Pseudomonas,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,PSEUDOMONAS STUTZERI,Maps to,4238322,Pseudomonas stutzeri,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,psi,Maps to,9389,pound per sqare inch,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,PSV Level,Maps to,3000461,Pressure support setting Ventilator,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Psyllium,Maps to,957797,psyllium,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,PT,Maps to,3034426,Prothrombin time (PT),LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,PT,Maps to,4245261,Prothrombin time,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,PT Control,Maps to,3033891,Prothrombin time (PT) in Control Platelet poor plasma by Coagulation assay,LOINC,Measurement,04-24-2024,12-31-2099,
MIMIC4,PT Mean,Maps to,4245261,Prothrombin time,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,PT Splint Location #1,Has relat context,4042424,Splint,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,PT Splint Location #2,Has relat context,4042424,Splint,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,PT Splint Location #3,Has relat context,4042424,Splint,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,PT Splint Location #4,Has relat context,4042424,Splint,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,PT Splint Status #1,Has relat context,4042424,Splint,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,PT Splint Status #2,Has relat context,4042424,Splint,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,PT Splint Status #3,Has relat context,4042424,Splint,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,PT Splint Status #4,Has relat context,4042424,Splint,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,PTT,Maps to,2212742,"Thromboplastin time, partial (PTT); plasma or whole blood",CPT4,Measurement,02-06-2024,12-31-2099,
MIMIC4,PTT,Maps to,3013466,aPTT in Blood by Coagulation assay,LOINC,Measurement,04-24-2024,12-31-2099,
MIMIC4,PTT,Maps to,4175016,"Partial thromboplastin time, activated",SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,PTT,Subsumes,3013466,aPTT in Blood by Coagulation assay,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,PTT,Subsumes,3018677,aPTT in Platelet poor plasma by Coagulation assay,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,PTT Control,Maps to,3016290,aPTT in Control Blood by Coagulation assay,LOINC,Measurement,04-24-2024,12-31-2099,
MIMIC4,PTT mea,Is a,3013466,aPTT in Blood by Coagulation assay,LOINC,Measurement,04-24-2024,12-31-2099,
MIMIC4,PTT-LA,Maps to,3038606,aPTT.lupus insensitive in Platelet poor plasma by Coagulation assay,LOINC,Measurement,04-24-2024,12-31-2099,
MIMIC4,Pulmonary,Maps to,8717,Inpatient Hospital,CMS Place of Service,Visit,04-24-2024,12-31-2099,
MIMIC4,Pulmonary Artery Pressure Alarm - High (Veletri),Has measurement,21490874,Pulmonary artery Blood pressure,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Pulmonary Artery Pressure Alarm - Low (Veletri),Has measurement,21490874,Pulmonary artery Blood pressure,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Pulmonary Artery Pressure diastolic,Maps to,3017188,Pulmonary artery Diastolic blood pressure,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Pulmonary Artery Pressure mean,Maps to,3028074,Pulmonary artery Mean blood pressure,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Pulmonary Artery Pressure Signal - Diastolic,Is a,3017188,Pulmonary artery Diastolic blood pressure,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Pulmonary Artery Pressure systolic,Maps to,3005606,Pulmonary artery Systolic blood pressure,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Pulmonary Atrtery Pressure Signal - Systolic,Is a,3005606,Pulmonary artery Systolic blood pressure,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Pulsatility Index (VAD),Has relat context,4235043,Ventricular assist device,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,Pulsus Paradoxus,Maps to,4180258,Pulsus paradoxus,SNOMED,Condition,02-06-2024,12-31-2099,
MIMIC4,"Punch biopsy of skin (including simple closure, when performed); single lesion",Maps to,927076,"Punch biopsy of skin (including simple closure, when performed); single lesion",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Pupil Response Left,Maps to,21491763,Left pupil Pupillary response,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Pupil Response Right,Maps to,21490963,Right pupil Pupillary response,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Pupil Size (COWS),Is a,4237865,Size of pupil,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,Pupil Size (COWS),Is a,42873108,Clinical opiate withdrawal scale,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,Pupil Size Left,Is a,4237865,Size of pupil,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,Pupil Size Right,Is a,4237865,Size of pupil,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,Pupils,Maps to,3015434,Physical findings of Pupil,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,PV,Maps to,4057765,Vaginal,SNOMED,Route,04-24-2024,12-31-2099,
MIMIC4,Pyrazinamide,Maps to,1759455,pyrazinamide,RxNorm,Drug,02-06-2024,12-31-2099,
MIMIC4,Pyrazinamide 500MG TAB,Maps to,1759456,pyrazinamide 500 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Pyridostigmine Bromide,Maps to,759740,pyridostigmine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Pyridoxine,Maps to,19005046,pyridoxine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Pyridoxine HCl,Maps to,19005046,pyridoxine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Pyrimethamine,Maps to,1760039,pyrimethamine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Pyrimethamine Desensitization,Maps to,1760039,pyrimethamine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Pyruvate Kinase,Maps to,4147976,Pyruvate kinase measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,Q 12H,Maps to,4141101,Every twelve hours,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q 24H,Maps to,4244847,Every twenty four hours,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q 8H,Maps to,4145087,Every eight hours,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q12H,Maps to,4141101,Every twelve hours,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q12H:PRN,Maps to,45757532,Every twelve hours as required,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q15MIN:PRN,Maps to,4026068,Every fifteen minutes,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q16H,Maps to,4262455,Every sixteen hours,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q18H,Maps to,4244846,Every eighteen hours,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q1H,Maps to,4023341,Hourly,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q1H PER MOVIPREP PROTOCOL,Maps to,4023341,Hourly,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q1H:PRN,Maps to,45771077,Every hour as required,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q1MO,Maps to,4230958,Monthly,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q24H,Maps to,4244847,Every twenty four hours,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q2H,Maps to,4021634,Every two hours,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q2H PER MOVIPREP PROTOCOL,Maps to,4021634,Every two hours,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q2H:PRN,Maps to,45757534,Every two hours as required,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q2W,Maps to,4061709,Biweekly,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,Q30MIN:PRN,Maps to,45757503,Every thirty minutes as required,SNOMED,Meas Value,04-24-2024,12-31-2099,
