source_code,source_concept_id,source_vocabulary_id,source_code_description,relationship_id,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,valid_start_date,valid_end_date,invalid_reason
1000377,0,DelphiR2,Vitals | Heart Rate | HR Value,Maps to,3027018,Heart rate,LOINC,Measurement,02-20-2024,12-31-2099,
1000018,0,DelphiR2,Vitals | Height | Height Value,Maps to,3036277,Body height,LOINC,Measurement,02-20-2024,12-31-2099,
1000257,0,DelphiR2,Vitals | Intake | Blood Intake,Has asso proc,4024656,Transfusion of blood product,SNOMED,Procedure,02-20-2024,12-31-2099,
1000257,0,DelphiR2,Vitals | Intake | Blood Intake,Maps to,3004654,Transfusion volume,LOINC,Measurement,02-20-2024,12-31-2099,
1000433,0,DelphiR2,Vitals | Intake | Feeding TPN Volume,Has asso proc,4021169,Total parenteral nutrition,SNOMED,Procedure,02-20-2024,12-31-2099,
1000433,0,DelphiR2,Vitals | Intake | Feeding TPN Volume,Has asso proc,37312128,Administration of total parenteral nutrition,SNOMED,Procedure,02-20-2024,12-31-2099,
1000433,0,DelphiR2,Vitals | Intake | Feeding TPN Volume,Subsumes,21491170,Fluid intake enteral tube nutritional formula [Volume] Measured,LOINC,Measurement,02-20-2024,12-31-2099,
1000013,0,DelphiR2,Vitals | Intake | G-J Tube Intake,Has asso proc,4171187,Bypass gastrojejunostomy,SNOMED,Procedure,02-20-2024,12-31-2099,
1000013,0,DelphiR2,Vitals | Intake | G-J Tube Intake,Has asso proc,4263536,Tube feeding of patient,SNOMED,Procedure,02-20-2024,12-31-2099,
1000013,0,DelphiR2,Vitals | Intake | G-J Tube Intake,Has relat context,45763294,Gastrojejunostomy tube,SNOMED,Device,02-20-2024,12-31-2099,
1000013,0,DelphiR2,Vitals | Intake | G-J Tube Intake,Is a,44811870,Fluid intake from tube feed,SNOMED,Observation,02-20-2024,12-31-2099,
1000025,0,DelphiR2,Vitals | Intake | IV Intake,Is a,3037253,Fluid intake intravascular Measured,LOINC,Measurement,02-20-2024,12-31-2099,
1000420,0,DelphiR2,Vitals | Intake | Maintainance IV Bolus Volume,Is a,3037253,Fluid intake intravascular Measured,LOINC,Measurement,02-20-2024,12-31-2099,
1000306,0,DelphiR2,Vitals | Intake | Maintainance IV Volume,Is a,3037253,Fluid intake intravascular Measured,LOINC,Measurement,02-20-2024,12-31-2099,
1000212,0,DelphiR2,Vitals | Intake | Oral Intake,Maps to,3656010,Oral intake,SNOMED,Observation,02-20-2024,12-31-2099,
1000212,0,DelphiR2,Vitals | Intake | Oral Intake,Subsumes,3002791,Fluid intake oral 24 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000212,0,DelphiR2,Vitals | Intake | Oral Intake,Subsumes,3006552,Fluid intake oral Estimated,LOINC,Measurement,02-20-2024,12-31-2099,
1000212,0,DelphiR2,Vitals | Intake | Oral Intake,Subsumes,3010399,Fluid intake oral 1 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000212,0,DelphiR2,Vitals | Intake | Oral Intake,Subsumes,3012677,Fluid intake oral Measured,LOINC,Measurement,02-20-2024,12-31-2099,
1000212,0,DelphiR2,Vitals | Intake | Oral Intake,Subsumes,3014329,Fluid intake oral 8 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000212,0,DelphiR2,Vitals | Intake | Oral Intake,Subsumes,3020754,Fluid intake oral 12 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000212,0,DelphiR2,Vitals | Intake | Oral Intake,Subsumes,3020769,Fluid intake oral 10 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000212,0,DelphiR2,Vitals | Intake | Oral Intake,Subsumes,37311843,Total fluid measured intake from food,SNOMED,Measurement,02-20-2024,12-31-2099,
1000052,0,DelphiR2,Vitals | Intake | Piggybank IV Volume,Has asso proc,37159020,Administration via intravenous route,SNOMED,Procedure,02-20-2024,12-31-2099,
1000052,0,DelphiR2,Vitals | Intake | Piggybank IV Volume,Subsumes,3000623,Fluid intake intravascular 24 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000052,0,DelphiR2,Vitals | Intake | Piggybank IV Volume,Subsumes,3012097,Fluid intake intravascular 12 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000052,0,DelphiR2,Vitals | Intake | Piggybank IV Volume,Subsumes,3021517,Fluid intake intravascular 10 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000052,0,DelphiR2,Vitals | Intake | Piggybank IV Volume,Subsumes,3033774,Fluid intake intravascular 8 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000052,0,DelphiR2,Vitals | Intake | Piggybank IV Volume,Subsumes,3035591,Fluid intake intravascular Estimated,LOINC,Measurement,02-20-2024,12-31-2099,
1000052,0,DelphiR2,Vitals | Intake | Piggybank IV Volume,Subsumes,3037253,Fluid intake intravascular Measured,LOINC,Measurement,02-20-2024,12-31-2099,
1000052,0,DelphiR2,Vitals | Intake | Piggybank IV Volume,Subsumes,3037775,Fluid intake intravascular 1 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Has asso proc,4263536,Tube feeding of patient,SNOMED,Procedure,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Has relat context,4095054,Feeding tube,SNOMED,Device,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Has relat context,35103314,"TUBE FEEDING SET,EXTENSION BOLUS AMT #6-2411",VANDF,Device,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Has relat context,35103810,"TUBE FEEDING SET,EXTENSION BOLUS AMT #6-1211",VANDF,Device,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Is a,44811870,Fluid intake from tube feed,SNOMED,Observation,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3000341,Fluid intake gastrostomy tube 12 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3000440,Fluid intake enteral tube 24 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3001080,Fluid intake upper GI tube Estimated,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3002144,Fluid intake upper GI tube 24 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3003247,Fluid intake upper GI tube 12 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3003365,Fluid intake gastrostomy tube 24 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3003688,Fluid intake gastrostomy tube Estimated,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3003942,Fluid intake nasogastric tube 12 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3004343,Fluid intake upper GI tube 10 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3005441,Fluid intake upper GI tube 8 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3005903,Fluid intake enteral tube 12 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3007508,Fluid intake nasogastric tube 24 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3010192,Fluid intake enteral tube Estimated,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3010494,Fluid intake enteral tube Measured,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3012566,Fluid intake nasogastric tube Estimated,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3012786,Fluid intake chest tube 1 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3014013,Fluid intake gastrostomy tube Measured,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3014234,Fluid intake nasogastric tube 10 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3014255,Fluid intake nasogastric tube 8 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3016222,Fluid intake enteral tube 1 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3017465,Fluid intake nasogastric tube Measured,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3018608,Fluid intake nasogastric tube 1 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3019173,Fluid intake gastrostomy tube 10 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3020617,Fluid intake upper GI tube Measured,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3021611,Fluid intake enteral tube 8 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3022216,Fluid intake gastrostomy tube 1 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3022328,Fluid intake chest tube 10 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3022628,Fluid intake enteral tube 10 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3023541,Fluid intake gastrostomy tube 8 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3025424,Fluid intake chest tube Estimated,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3025487,Fluid intake chest tube 12 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3026263,Fluid intake chest tube Measured,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3026330,Fluid intake chest tube 24 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3027317,Fluid intake chest tube 8 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,3036366,Fluid intake upper GI tube 1 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,21491170,Fluid intake enteral tube nutritional formula [Volume] Measured,LOINC,Measurement,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,21493077,Fluid intake enteral tube nutritional formula composition,LOINC,Observation,02-20-2024,12-31-2099,
1000239,0,DelphiR2,Vitals | Intake | Tube Feeding Bolus Volume,Subsumes,21493079,Fluid intake enteral tube nutritional formula volume 24 hour,LOINC,Measurement,02-20-2024,12-31-2099,
1000439,0,DelphiR2,Vitals | Intake | Tube Feeding Rate (numeric),Has asso proc,4263536,Tube feeding of patient,SNOMED,Procedure,02-20-2024,12-31-2099,
1000439,0,DelphiR2,Vitals | Intake | Tube Feeding Rate (numeric),Has relat context,4095054,Feeding tube,SNOMED,Device,02-20-2024,12-31-2099,
1000058,0,DelphiR2,Vitals | Intake | Tube Feeding Residual,Has asso proc,4263536,Tube feeding of patient,SNOMED,Procedure,02-20-2024,12-31-2099,
1000082,0,DelphiR2,Vitals | Intake | Tube Feeding Strength,Is a,4263536,Tube feeding of patient,SNOMED,Procedure,02-20-2024,12-31-2099,
1000146,0,DelphiR2,Vitals | Intake | Tube Intake,Has asso proc,4263536,Tube feeding of patient,SNOMED,Procedure,02-20-2024,12-31-2099,
1000146,0,DelphiR2,Vitals | Intake | Tube Intake,Subsumes,44811870,Fluid intake from tube feed,SNOMED,Observation,02-20-2024,12-31-2099,
1000146,0,DelphiR2,Vitals | Intake | Tube Intake,Subsumes,44811881,Protein intake from tube feed,SNOMED,Observation,02-20-2024,12-31-2099,
1000473,0,DelphiR2,Vitals | Output | Oral Secretions,Is a,4209882,Measuring output,SNOMED,Measurement,02-20-2024,12-31-2099,
1000371,0,DelphiR2,Vitals | Output | Secretions Amount,Has measurement,4209882,Measuring output,SNOMED,Measurement,02-20-2024,12-31-2099,
1000371,0,DelphiR2,Vitals | Output | Secretions Amount,Is a,4187818,Body secretion,SNOMED,Observation,02-20-2024,12-31-2099,
1000478,0,DelphiR2,Vitals | Output | Secretions Color,Has relat context,4187818,Body secretion,SNOMED,Observation,02-20-2024,12-31-2099,
1000478,0,DelphiR2,Vitals | Output | Secretions Color,Has relat context,4269711,Color of specimen - finding,SNOMED,Observation,02-20-2024,12-31-2099,
1000478,0,DelphiR2,Vitals | Output | Secretions Color,Is a,3046596,Color of Specimen,LOINC,Measurement,02-20-2024,12-31-2099,
1000478,0,DelphiR2,Vitals | Output | Secretions Color,Is a,4094450,Color of specimen,SNOMED,Measurement,02-20-2024,12-31-2099,
1000313,0,DelphiR2,Vitals | Output | Secretions Consistency,Is a,4021679,Consistency of specimen,SNOMED,Measurement,02-20-2024,12-31-2099,
1000381,0,DelphiR2,Vitals | Output | Sputum Amount,Has measurement,3033956,Volume of Sputum,LOINC,Measurement,02-20-2024,12-31-2099,
1000381,0,DelphiR2,Vitals | Output | Sputum Amount,Has measurement,4089231,Sputum volume,SNOMED,Measurement,02-20-2024,12-31-2099,
1000381,0,DelphiR2,Vitals | Output | Sputum Amount,Subsumes,3001364,Volume of 24 hour Sputum,LOINC,Measurement,02-20-2024,12-31-2099,
1000078,0,DelphiR2,Vitals | Output | Sputum Color,Maps to,4080151,Color of sputum,SNOMED,Measurement,02-20-2024,12-31-2099,
1000078,0,DelphiR2,Vitals | Output | Sputum Color,Maps to,36203862,Color of Sputum,LOINC,Measurement,02-20-2024,12-31-2099,
1000187,0,DelphiR2,Vitals | Output | Sputum Consistency,Maps to,4089233,Consistency of sputum,SNOMED,Measurement,02-20-2024,12-31-2099,
1000511,0,DelphiR2,Vitals | Output | Stools Amount,Subsumes,3009704,Volume of Stool,LOINC,Measurement,02-20-2024,12-31-2099,
1000511,0,DelphiR2,Vitals | Output | Stools Amount,Subsumes,4065528,Feces quantity,SNOMED,Measurement,02-20-2024,12-31-2099,
1000062,0,DelphiR2,Vitals | Output | Stools Measured,Maps to,4264976,Measure of stool,SNOMED,Measurement,02-20-2024,12-31-2099,
1000305,0,DelphiR2,Vitals | Output | Stools Occurrence (unmeasured),Maps to,21491175,Number of stools,LOINC,Measurement,02-20-2024,12-31-2099,
1000156,0,DelphiR2,Vitals | Output | Urine Occurrence (unmeasured),Has associated finding,4101362,Finding of urine output,SNOMED,Condition,02-20-2024,12-31-2099,
1000156,0,DelphiR2,Vitals | Output | Urine Occurrence (unmeasured),Is a,4264378,Measure of urine output,SNOMED,Measurement,02-20-2024,12-31-2099,
1000150,0,DelphiR2,Vitals | Output | Urine Output,Subsumes,3014315,Urine output,LOINC,Measurement,02-20-2024,12-31-2099,
1000150,0,DelphiR2,Vitals | Output | Urine Output,Subsumes,4264378,Measure of urine output,SNOMED,Measurement,02-20-2024,12-31-2099,
1000286,0,DelphiR2,Vitals | Oxygen Saturation (SpO2) | SpO2 Alarm Limit High,Is a,4196147,Peripheral oxygen saturation,SNOMED,Measurement,02-20-2024,12-31-2099,
1000351,0,DelphiR2,Vitals | Oxygen Saturation (SpO2) | SpO2 Alarm Limit Low,Is a,4196147,Peripheral oxygen saturation,SNOMED,Measurement,02-20-2024,12-31-2099,
1000092,0,DelphiR2,Vitals | Oxygen Saturation (SpO2) | SpO2 Location,Has measurement,4196147,Peripheral oxygen saturation,SNOMED,Measurement,02-20-2024,12-31-2099,
1000092,0,DelphiR2,Vitals | Oxygen Saturation (SpO2) | SpO2 Location,Is a,3027442,Oxygen saturation device measurement site,LOINC,Observation,02-20-2024,12-31-2099,
1000002,0,DelphiR2,Vitals | Oxygen Saturation (SpO2) | SpO2 Value (%),Has measurement,4098046,Pulse oximetry,SNOMED,Measurement,02-20-2024,12-31-2099,
1000002,0,DelphiR2,Vitals | Oxygen Saturation (SpO2) | SpO2 Value (%),Maps to,4196147,Peripheral oxygen saturation,SNOMED,Measurement,02-20-2024,12-31-2099,
1000002,0,DelphiR2,Vitals | Oxygen Saturation (SpO2) | SpO2 Value (%),Subsumes,3016502,Oxygen saturation in Arterial blood,LOINC,Measurement,02-20-2024,12-31-2099,
1000251,0,DelphiR2,Vitals | Pain | Assessment,Has asso proc,2798561,Pain Assessment using Other Equipment,ICD10PCS,Procedure,02-20-2024,12-31-2099,
1000251,0,DelphiR2,Vitals | Pain | Assessment,Has asso proc,2798562,Pain Assessment,ICD10PCS,Procedure,02-20-2024,12-31-2099,
1000251,0,DelphiR2,Vitals | Pain | Assessment,Subsumes,1617014,Pain assessment report,LOINC,Observation,02-20-2024,12-31-2099,
1000251,0,DelphiR2,Vitals | Pain | Assessment,Subsumes,3035295,Pain assessment Cancer,LOINC,Measurement,02-20-2024,12-31-2099,
1000251,0,DelphiR2,Vitals | Pain | Assessment,Subsumes,3035819,Pain assessment panel,LOINC,Measurement,02-20-2024,12-31-2099,
1000251,0,DelphiR2,Vitals | Pain | Assessment,Subsumes,4153048,Assessment of pain control,SNOMED,Procedure,02-20-2024,12-31-2099,
1000251,0,DelphiR2,Vitals | Pain | Assessment,Subsumes,4172471,Pediatric pain assessment,SNOMED,Procedure,02-20-2024,12-31-2099,
1000251,0,DelphiR2,Vitals | Pain | Assessment,Subsumes,4173447,Adult pain assessment,SNOMED,Procedure,02-20-2024,12-31-2099,
1000251,0,DelphiR2,Vitals | Pain | Assessment,Subsumes,21494995,Pain assessment [Interpretation],LOINC,Observation,02-20-2024,12-31-2099,
1000251,0,DelphiR2,Vitals | Pain | Assessment,Subsumes,37395654,Pain Assessment in Advanced Dementia Scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000368,0,DelphiR2,Vitals | Pain | Body Location,Subsumes,3035225,Pain primary location - Reported,LOINC,Observation,02-20-2024,12-31-2099,
1000385,0,DelphiR2,Vitals | Pain | CNPI,Maps to,1989572,Checklist of nonverbal pain indicators panel [CNPI],LOINC,Observation,02-20-2024,12-31-2099,
1000309,0,DelphiR2,Vitals | Pain | CNPI Bracing,Is a,1989572,Checklist of nonverbal pain indicators panel [CNPI],LOINC,Observation,02-20-2024,12-31-2099,
1000124,0,DelphiR2,Vitals | Pain | CNPI Facial,Is a,1989572,Checklist of nonverbal pain indicators panel [CNPI],LOINC,Observation,02-20-2024,12-31-2099,
1000503,0,DelphiR2,Vitals | Pain | CNPI Restlessness,Is a,1989572,Checklist of nonverbal pain indicators panel [CNPI],LOINC,Observation,02-20-2024,12-31-2099,
1000454,0,DelphiR2,Vitals | Pain | CNPI Rubbing,Is a,1989572,Checklist of nonverbal pain indicators panel [CNPI],LOINC,Observation,02-20-2024,12-31-2099,
1000281,0,DelphiR2,Vitals | Pain | CNPI Score,Maps to,1989529,Total score [CNPI],LOINC,Observation,02-20-2024,12-31-2099,
1000049,0,DelphiR2,Vitals | Pain | CNPI Verbal Complaint,Is a,1989572,Checklist of nonverbal pain indicators panel [CNPI],LOINC,Observation,02-20-2024,12-31-2099,
1000036,0,DelphiR2,Vitals | Pain | CNPI Vocal Complaints,Is a,1989572,Checklist of nonverbal pain indicators panel [CNPI],LOINC,Observation,02-20-2024,12-31-2099,
1000144,0,DelphiR2,Vitals | Pain | CPOT (Critical-Care Pain Observation),Maps to,722042,Critical Care Pain Observation Tool (CPOT),OMOP Extension,Measurement,02-20-2024,12-31-2099,
1000304,0,DelphiR2,Vitals | Pain | CPOT Body Movement,Maps to,722048,Critical Care Pain Observation Tool (CPOT): Body movements score,OMOP Extension,Measurement,02-20-2024,12-31-2099,
1000303,0,DelphiR2,Vitals | Pain | CPOT Facial Expression,Maps to,722044,Critical Care Pain Observation Tool (CPOT): Facial expression score,OMOP Extension,Measurement,02-20-2024,12-31-2099,
1000414,0,DelphiR2,Vitals | Pain | CPOT Muscle Tension,Maps to,722052,Critical Care Pain Observation Tool (CPOT): Muscle tension score,OMOP Extension,Measurement,02-20-2024,12-31-2099,
1000086,0,DelphiR2,Vitals | Pain | CPOT Score,Maps to,722043,Critical Care Pain Observation Tool (CPOT): Total score,OMOP Extension,Measurement,02-20-2024,12-31-2099,
1000430,0,DelphiR2,Vitals | Pain | CPOT Ventilator/Vocalization,Maps to,722060,Critical Care Pain Observation Tool (CPOT): Vocalization score,OMOP Extension,Measurement,02-20-2024,12-31-2099,
1000252,0,DelphiR2,Vitals | Pain | Excerbating Factors,Maps to,3035522,Pain exacerbating factors - Reported,LOINC,Observation,02-20-2024,12-31-2099,
1000297,0,DelphiR2,Vitals | Pain | Frequency,Maps to,45763926,Frequency of pain symptom,SNOMED,Observation,02-20-2024,12-31-2099,
1000297,0,DelphiR2,Vitals | Pain | Frequency,Subsumes,3045901,Pain frequency [Minimum Data Set],LOINC,Observation,02-20-2024,12-31-2099,
1000297,0,DelphiR2,Vitals | Pain | Frequency,Subsumes,40757961,Pain frequency during assessment period [CMS Assessment],LOINC,Observation,02-20-2024,12-31-2099,
1000263,0,DelphiR2,Vitals | Pain | Intensity,Has associated finding,4115413,Finding of present pain intensity,SNOMED,Condition,02-20-2024,12-31-2099,
1000263,0,DelphiR2,Vitals | Pain | Intensity,Has associated finding,4314929,Stated pain intensity within acceptable range,SNOMED,Condition,02-20-2024,12-31-2099,
1000263,0,DelphiR2,Vitals | Pain | Intensity,Maps to,4235567,Pain intensity,SNOMED,Observation,02-20-2024,12-31-2099,
1000263,0,DelphiR2,Vitals | Pain | Intensity,Subsumes,606321,Verbal Rating Scale for pain intensity,SNOMED,Measurement,02-20-2024,12-31-2099,
1000263,0,DelphiR2,Vitals | Pain | Intensity,Subsumes,1176345,"Pain intensity, Enjoyment of life, General activity scale [PEG]",LOINC,Observation,02-20-2024,12-31-2099,
1000263,0,DelphiR2,Vitals | Pain | Intensity,Subsumes,3045603,Pain intensity [Minimum Data Set],LOINC,Observation,02-20-2024,12-31-2099,
1000263,0,DelphiR2,Vitals | Pain | Intensity,Subsumes,4137083,Pain intensity rating scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000263,0,DelphiR2,Vitals | Pain | Intensity,Subsumes,4269430,Feature of present pain intensity,SNOMED,Observation,02-20-2024,12-31-2099,
1000263,0,DelphiR2,Vitals | Pain | Intensity,Subsumes,21493485,Pain intensity [NDI],LOINC,Observation,02-20-2024,12-31-2099,
1000263,0,DelphiR2,Vitals | Pain | Intensity,Subsumes,40757691,Pain intensity during assessment period [CMS Assessment],LOINC,Observation,02-20-2024,12-31-2099,
1000263,0,DelphiR2,Vitals | Pain | Intensity,Subsumes,44817148,PROMIS short form - pain intensity 3a - version 1.0,LOINC,Observation,02-20-2024,12-31-2099,
1000263,0,DelphiR2,Vitals | Pain | Intensity,Subsumes,46236685,PROMIS short form - pain intensity 3a - version 1.0 raw score,LOINC,Observation,02-20-2024,12-31-2099,
1000513,0,DelphiR2,Vitals | Pain | Onset,Subsumes,3037011,Pain onset [Date and time] - Reported,LOINC,Observation,02-20-2024,12-31-2099,
1000291,0,DelphiR2,Vitals | Pain | PAINAID (PAIN ASSESSMENT IN ADVANCED DEMENTIA),Maps to,37395654,Pain Assessment in Advanced Dementia Scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000231,0,DelphiR2,Vitals | Pain | Score,Maps to,4022240,Pain score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000231,0,DelphiR2,Vitals | Pain | Score,Subsumes,606321,Verbal Rating Scale for pain intensity,SNOMED,Measurement,02-20-2024,12-31-2099,
1000231,0,DelphiR2,Vitals | Pain | Score,Subsumes,742388,Lupus Quality of Life Questionnaire (LupusQoL): pain score,OMOP Extension,Measurement,02-20-2024,12-31-2099,
1000231,0,DelphiR2,Vitals | Pain | Score,Subsumes,4159562,Dallas pain questionnaire,SNOMED,Measurement,02-20-2024,12-31-2099,
1000231,0,DelphiR2,Vitals | Pain | Score,Subsumes,4165281,McGill pain chart questionnaire,SNOMED,Measurement,02-20-2024,12-31-2099,
1000231,0,DelphiR2,Vitals | Pain | Score,Subsumes,4165600,Visual analog pain scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000231,0,DelphiR2,Vitals | Pain | Score,Subsumes,35622001,Abbey Pain Scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000231,0,DelphiR2,Vitals | Pain | Score,Subsumes,40766725,Pain severity [Score] [PhenX],LOINC,Measurement,02-20-2024,12-31-2099,
1000231,0,DelphiR2,Vitals | Pain | Score,Subsumes,42869852,Pain score [HOOS],LOINC,Observation,02-20-2024,12-31-2099,
1000231,0,DelphiR2,Vitals | Pain | Score,Subsumes,42869857,Pain score [KOOS],LOINC,Observation,02-20-2024,12-31-2099,
1000231,0,DelphiR2,Vitals | Pain | Score,Subsumes,44802485,Brief pain inventory,SNOMED,Measurement,02-20-2024,12-31-2099,
1000231,0,DelphiR2,Vitals | Pain | Score,Subsumes,44813811,Symptom Assessment Scale - pain score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000495,0,DelphiR2,Vitals | Pain | Simple Descriptive Pain Score,Is a,4022240,Pain score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000456,0,DelphiR2,Vitals | Pain | Type,Has relat context,1001805,Pain category,LOINC,Observation,02-20-2024,12-31-2099,
1000456,0,DelphiR2,Vitals | Pain | Type,Is a,4271661,Characteristic of pain,SNOMED,Observation,02-20-2024,12-31-2099,
1000456,0,DelphiR2,Vitals | Pain | Type,Subsumes,4090435,Type of abdominal pain,SNOMED,Observation,02-20-2024,12-31-2099,
1000456,0,DelphiR2,Vitals | Pain | Type,Subsumes,4155523,Type of gastrointestinal tract pain,SNOMED,Observation,02-20-2024,12-31-2099,
1000423,0,DelphiR2,Vitals | Pulse | Pulse Location: Pedal Left,Is a,4225511,Dorsalis pedis pulse,SNOMED,Measurement,02-20-2024,12-31-2099,
